,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
5085,Vance,Robert,Brank,,,,1828-04-24,M,rep,NC,8.0,,Democrat,,,,,,,,,,,,V000019,,,,,,411115,,,,9599.0,Robert B. Vance
5086,Wallace,Jonathan,Hasson,,,,1824-10-31,M,rep,OH,18.0,,Democrat,,,,,,,,,,,,W000080,,,,,,411259,,,,9766.0,Jonathan H. Wallace
5087,Warner,Richard,,,,,1835-09-19,M,rep,TN,5.0,,Democrat,,,,,,,,,,,,W000156,,,,,,411329,,,,9834.0,Richard Warner (Tennessee politician)
5088,Weller,Luman,Hamlin,,,,1833-08-24,M,rep,IA,4.0,,National Greenbacker,,,,,,,,,,,,W000275,,,,,,411440,,,,9935.0,Luman Hamlin Weller
5089,Wemple,Edward,,,,,1843-10-23,M,rep,NY,20.0,,Democrat,,,,,,,,,,,,W000292,,,,,,411456,,,,9950.0,Edward Wemple
5090,White,John,Daugherty,,,,1849-01-16,M,rep,KY,10.0,,Republican,,,,,,,,,,,,W000381,,,,,,411542,,,,10034.0,John D. White
5091,Williams,Thomas,,,,,1825-08-11,M,rep,AL,5.0,,Democrat,,,,,,,,,,,,W000537,,,,,,411694,,,,10180.0,Thomas Williams (Alabama politician)
5092,Wilson,James,,,,,1835-08-16,M,rep,IA,5.0,,Republican,,,,,,,,,,,,W000590,,,,,,411747,,,,10232.0,James Wilson (Secretary of Agriculture)
5093,Winans,John,,,,,1831-09-27,M,rep,WI,1.0,,Democrat,,,,,,,,,,,,W000627,,,,,,411781,,,,10266.0,John Winans
5094,Wise,John,Sergeant,,,,1846-12-27,M,rep,VA,-1.0,,Readjuster,,,,,,,,,,,,W000651,,,,,,411805,,,,10288.0,John Sergeant Wise
5095,Wood,Thomas,Jefferson,,,,1844-09-30,M,rep,IN,10.0,,Democrat,,,,,,,,,,,,W000704,,,,,,411856,,,,10334.0,Thomas Jefferson Wood
5096,Woodward,Gilbert,Motier,,,,1835-12-25,M,rep,WI,7.0,,Democrat,,,,,,,,,,,,W000731,,,,,,411883,,,,10361.0,Gilbert M. Woodward
5097,Yaple,George,Lewis,,,,1851-02-20,M,rep,MI,4.0,,Democrat,,,,,,,,,,,,Y000005,,,,,,411939,,,,10413.0,George L. Yaple
5098,York,Tyre,,,,,1836-05-04,M,rep,NC,7.0,,Ind. Democrat,,,,,,,,,,,,Y000022,,,,,,411956,,,,10429.0,Tyre York
5099,Young,Hiram,Casey,,,,1828-12-14,M,rep,TN,10.0,,Democrat,,,,,,,,,,,,Y000037,,,,,,411969,,,,10440.0,H. Casey Young
5100,Sheffield,William,Paine,,,,1820-08-30,M,sen,RI,,2.0,Republican,,,,,,,,,,,,S000319,,,,,,409816,,,,8429.0,William Paine Sheffield Sr.
5101,Adams,John,Joseph,,,,1848-09-16,M,rep,NY,7.0,,Democrat,,,,,,,,,,,,A000040,,,,,,400701,,,,33.0,John J. Adams
5102,Aiken,David,Wyatt,,,,1828-03-17,M,rep,SC,3.0,,Democrat,,,,,,,,,,,,A000061,,,,,,400721,,,,51.0,D. Wyatt Aiken
5103,Anderson,Charles,Marley,,,,1845-01-05,M,rep,OH,4.0,,Democrat,,,,,,,,,,,,A000185,,,,,,400840,,,,164.0,Charles Marley Anderson
5104,Arnot,John,,Jr.,,,1831-03-11,M,rep,NY,28.0,,Democrat,,,,,,,,,,,,A000301,,,,,,400943,,,,253.0,John Arnot Jr.
5105,Ballentine,John,Goff,,,,1825-05-20,M,rep,TN,7.0,,Democrat,,,,,,,,,,,,B000105,,,,,,401106,,,,399.0,John Goff Ballentine
5106,Barksdale,Ethelbert,,,,,1824-01-04,M,rep,MS,7.0,,Democrat,,,,,,,,,,,,B000146,,,,,,401148,,,,438.0,Ethelbert Barksdale
5107,Beach,Lewis,,,,,1835-03-30,M,rep,NY,15.0,,Democrat,,,,,,,,,,,,B000263,,,,,,401257,,,,538.0,Lewis Beach
5108,Bean,Curtis,Coe,,,,1828-01-04,M,rep,AZ,0.0,,Republican,,,,,,,,,,,,B000278,,,,,,401272,,,,,Curtis Coe Bean
5109,Bennett,Risden,Tyler,,,,1840-06-18,M,rep,NC,6.0,,Democrat,,,,,,,,,,,,B000381,,,,,,401373,,,,643.0,Risden Tyler Bennett
5110,Boyle,Charles,Edmund,,,,1836-02-04,M,rep,PA,21.0,,Democrat,,,,,,,,,,,,B000728,,,,,,401688,,,,940.0,Charles Edmund Boyle
5111,Brady,James,Dennis,,,,1843-04-03,M,rep,VA,4.0,,Republican,,,,,,,,,,,,B000752,,,,,,401712,,,,963.0,James Dennis Brady
5112,Bragg,Edward,Stuyvesant,,,,1827-02-20,M,rep,WI,2.0,,Democrat,,,,,,,,,,,,B000757,,,,,,401716,,,,966.0,Edward S. Bragg
5113,Brown,Joseph,Emerson,,,,1821-04-15,M,sen,GA,,3.0,Democrat,,,,,,,,,,,,B000936,,,,,,401890,,,,1126.0,Joseph E. Brown
5114,Brown,William,Wallace,,,,1836-04-22,M,rep,PA,16.0,,Republican,,,,,,,,,,,,B000952,,,,,,401905,,,,1141.0,William Wallace Brown
5115,Buck,John,Ransom,,,,1835-12-06,M,rep,CT,1.0,,Republican,,,,,,,,,,,,B001018,,,,,,401968,,,,1199.0,John R. Buck
5116,Burleigh,Henry,Gordon,,,,1832-06-02,M,rep,NY,18.0,,Republican,,,,,,,,,,,,B001106,,,,,,402051,,,,1277.0,Henry G. Burleigh
5117,Cabell,George,Craighead,,,,1836-01-25,M,rep,VA,5.0,,Democrat,,,,,,,,,,,,C000004,,,,,,402166,,,,1379.0,George Cabell
5118,Caldwell,Andrew,Jackson,,,,1837-07-22,M,rep,TN,6.0,,Democrat,,,,,,,,,,,,C000028,,,,,,402189,,,,1402.0,Andrew Jackson Caldwell
5119,Campbell,Jacob,Miller,,,,1821-11-20,M,rep,PA,17.0,,Republican,,,,,,,,,,,,C000086,,,,,,402242,,,,1451.0,Jacob Miller Campbell
5120,Carleton,Ezra,Child,,,,1838-09-06,M,rep,MI,7.0,,Democrat,,,,,,,,,,,,C000147,,,,,,402296,,,,1504.0,Ezra C. Carleton
5121,Chace,Jonathan,,,,,1829-07-22,M,sen,RI,,2.0,Republican,,,,,,,,,,,,C000267,,,,,,402410,,,,1613.0,Jonathan Chace
5122,Cobb,Thomas,Reed,,,,1828-07-02,M,rep,IN,2.0,,Democrat,,,,,,,,,,,,C000552,,,,,,402685,,,,1872.0,Thomas R. Cobb
5123,Cole,William,Hinson,,,,1837-01-11,M,rep,MD,3.0,,Democrat,,,,,,,,,,,,C000615,,,,,,402744,,,,1929.0,William Hinson Cole
5124,Comstock,Charles,Carter,,,,1818-03-05,M,rep,MI,5.0,,Democrat,,,,,,,,,,,,C000662,,,,,,402789,,,,1967.0,Charles C. Comstock
5125,Cox,William,Ruffin,,,,1831-03-11,M,rep,NC,4.0,,Democrat,,,,,,,,,,,,C000841,,,,,,402958,,,,2120.0,William Ruffin Cox
5126,Croxton,Thomas,,,,,1822-03-08,M,rep,VA,1.0,,Democrat,,,,,,,,,,,,C000950,,,,,,403062,,,,2217.0,Thomas Croxton
5127,Curtin,Andrew,Gregg,,,,1817-04-22,M,rep,PA,20.0,,Democrat,,,,,,,,,,,,C001004,,,,,,403111,,,,2265.0,Andrew Gregg Curtin
5128,Dawson,William,,,,,1848-03-17,M,rep,MO,14.0,,Democrat,,,,,,,,,,,,D000154,,,,,,403287,,,,2429.0,William Dawson (Missouri politician)
5129,Dowdney,Abraham,,,,,1841-10-31,M,rep,NY,12.0,,Democrat,,,,,,,,,,,,D000465,,,,,,403575,,,,2699.0,Abraham Dowdney
5130,Eden,John,Rice,,,,1826-02-01,M,rep,IL,17.0,,Democrat,,,,,,,,,,,,E000042,,,,,,403737,,,,2843.0,John R. Eden
5131,Eldredge,Nathaniel,Buel,,,,1813-03-28,M,rep,MI,2.0,,Democrat,,,,,,,,,,,,E000104,,,,,,403795,,,,2893.0,Nathaniel B. Eldredge
5132,Ellsberry,William,Wallace,,,,1833-12-18,M,rep,OH,11.0,,Democrat,,,,,,,,,,,,E000143,,,,,,403834,,,,2932.0,William W. Ellsberry
5133,Ellwood,Reuben,,,,,1821-02-21,M,rep,IL,5.0,,Republican,,,,,,,,,,,,E000151,,,,,,403842,,,,2939.0,Reuben Ellwood
5134,Ely,Frederick,David,,,,1838-09-24,M,rep,MA,9.0,,Republican,,,,,,,,,,,,E000165,,,,,,403856,,,,2953.0,Frederick D. Ely
5135,Eustis,James,Biddle,,,,1834-08-27,M,sen,LA,,3.0,Democrat,,,,,,,,,,,,E000229,,,,,,403914,,,,3000.0,James B. Eustis
5136,Evans,Isaac,Newton,,,,1827-07-29,M,rep,PA,7.0,,Republican,,,,,,,,,,,,E000244,,,,,,403928,,,,3010.0,Isaac Newton Evans
5137,Evarts,William,Maxwell,,,,1818-02-06,M,sen,NY,,3.0,Republican,,,,,,,,,,,,E000262,,,,,,403943,,,,3024.0,William M. Evarts
5138,Everhart,James,Bowen,,,,1821-07-26,M,rep,PA,6.0,,Republican,,,,,,,,,,,,E000270,,,,,,403949,,,,3031.0,James Bowen Everhart
5139,Findlay,John,Van Lear,,,,1839-12-21,M,rep,MD,4.0,,Democrat,,,,,,,,,,,,F000121,,,,,,404077,,,,3145.0,John Van Lear Findlay
5140,Fleeger,George,Washington,,,,1839-03-13,M,rep,PA,26.0,,Republican,,,,,,,,,,,,F000193,,,,,,404148,,,,3209.0,George Washington Fleeger
5141,Ford,George,,,,,1846-01-11,M,rep,IN,13.0,,Democrat,,,,,,,,,,,,F000259,,,,,,404211,,,,3267.0,George Ford (American politician)
5142,Frederick,Benjamin,Todd,,,,1834-10-05,M,rep,IA,5.0,,Democrat,,,,,,,,,,,,F000357,,,,,,404304,,,,3350.0,Benjamin T. Frederick
5143,Geddes,George,Washington,,,,1824-07-16,M,rep,OH,16.0,,Democrat,,,,,,,,,,,,G000115,,,,,,404487,,,,3522.0,George W. Geddes
5144,Gibson,Eustace,,,,,1842-10-04,M,rep,WV,4.0,,Democrat,,,,,,,,,,,,G000160,,,,,,404527,,,,3560.0,Eustace Gibson
5145,Gilfillan,John,Bachop,,,,1835-02-11,M,rep,MN,4.0,,Republican,,,,,,,,,,,,G000186,,,,,,404551,,,,3585.0,John Gilfillan
5146,Green,Robert,Stockton,,,,1831-03-25,M,rep,NJ,3.0,,Democrat,,,,,,,,,,,,G000416,,,,,,404764,,,,3782.0,Robert Stockton Green
5147,Green,Wharton,Jackson,,,,1831-02-28,M,rep,NC,3.0,,Democrat,,,,,,,,,,,,G000419,,,,,,404767,,,,3784.0,Wharton J. Green
5148,Hahn,Michael,,,,,1830-11-24,M,rep,LA,2.0,,Republican,,,,,,,,,,,,H000019,,,,,,404904,,,,3907.0,Michael Hahn
5149,Hailey,John,,,,,1835-08-29,M,rep,ID,-1.0,,Democrat,,,,,,,,,,,,H000023,,,,,,404908,,,,,John Hailey
5150,Hale,John,Blackwell,,,,1831-02-27,M,rep,MO,2.0,,Democrat,,,,,,,,,,,,H000033,,,,,,404918,,,,3921.0,John Blackwell Hale
5151,Hall,Benton,Jay,,,,1835-01-13,M,rep,IA,1.0,,Democrat,,,,,,,,,,,,H000044,,,,,,404929,,,,3932.0,Benton Jay Hall
5152,Halsell,John,Edward,,,,1826-09-11,M,rep,KY,3.0,,Democrat,,,,,,,,,,,,H000086,,,,,,404968,,,,3968.0,John Edward Halsell
5153,Hammond,Nathaniel,Job,,,,1833-12-26,M,rep,GA,5.0,,Democrat,,,,,,,,,,,,H000130,,,,,,405012,,,,4009.0,Nathaniel Job Hammond
5154,Hampton,Wade,,,,,1818-03-28,M,sen,SC,,3.0,Democrat,,,,,,,,,,,,H000141,,,,,,405023,,,,4020.0,Wade Hampton III
5155,Hanback,Lewis,,,,,1839-03-27,M,rep,KS,6.0,,Republican,,,,,,,,,,,,H000142,,,,,,405024,,,,4021.0,Lewis Hanback
5156,Harris,Henry,Richard,,,,1828-02-02,M,rep,GA,4.0,,Democrat,,,,,,,,,,,,H000239,,,,,,405117,,,,4101.0,Henry R. Harris
5157,Haynes,Martin,Alonzo,,,,1842-07-30,M,rep,NH,1.0,,Republican,,,,,,,,,,,,H000400,,,,,,405267,,,,4239.0,Martin Alonzo Haynes
5158,Henley,Barclay,,,,,1843-03-17,M,rep,CA,1.0,,Democrat,,,,,,,,,,,,H000498,,,,,,405361,,,,4324.0,Barclay Henley
5159,Hewitt,Abram,Stevens,,,,1822-07-31,M,rep,NY,10.0,,Democrat,,,,,,,,,,,,H000552,,,,,,405414,,,,4375.0,Abram Hewitt
5160,Hill,William,David,,,,1833-10-01,M,rep,OH,6.0,,Democrat,,,,,,,,,,,,H000609,,,,,,405469,,,,4425.0,William D. Hill
5161,Ingalls,John,James,,,,1833-12-29,M,sen,KS,,3.0,Republican,,,,,,,,,,,,I000012,,,,,,405874,,,,4801.0,John James Ingalls
5162,Irion,Alfred,Briggs,,,,1833-02-18,M,rep,LA,6.0,,Democrat,,,,,,,,,,,,I000031,,,,,,405889,,,,4816.0,Alfred Briggs Irion
5163,James,Darwin,Rush,,,,1834-05-14,M,rep,NY,3.0,,Republican,,,,,,,,,,,,J000048,,,,,,405953,,,,4882.0,Darwin R. James
5164,Johnson,Frederick,Avery,,,,1833-01-02,M,rep,NY,21.0,,Republican,,,,,,,,,,,,J000131,,,,,,406030,,,,4952.0,Frederick A. Johnson
5165,Jones,James,Henry,,,,1830-09-13,M,rep,TX,3.0,,Democrat,,,,,,,,,,,,J000230,,,,,,406123,,,,5041.0,James H. Jones (Texas politician)
5166,King,John,Floyd,,,,1842-04-20,M,rep,LA,5.0,,Democrat,,,,,,,,,,,,K000206,,,,,,406367,,,,5265.0,J. Floyd King
5167,Kleiner,John,Jay,,,,1845-02-08,M,rep,IN,1.0,,Democrat,,,,,,,,,,,,K000263,,,,,,406421,,,,5318.0,John J. Kleiner
5168,Le Fevre,Benjamin,,,,,1838-10-08,M,rep,OH,5.0,,Democrat,,,,,,,,,,,,L000159,,,,,,406663,,,,5578.0,Benjamin Le Fevre
5169,Libbey,Harry,,,,,1843-11-22,M,rep,VA,2.0,,Republican,,,,,,,,,,,,L000298,,,,,,406793,,,,5653.0,Harry Libbey
5170,Lindsley,James,Girard,,,,1819-03-19,M,rep,NY,17.0,,Republican,,,,,,,,,,,,L000329,,,,,,406822,,,,5681.0,James Girard Lindsley
5171,Little,John,,,,,1837-04-25,M,rep,OH,8.0,,Republican,,,,,,,,,,,,L000351,,,,,,406843,,,,5701.0,John Little (congressman)
5172,Logan,John,Alexander,,,,1826-02-09,M,sen,IL,,3.0,Republican,,,,,,,,,,,,L000403,,,,,,406894,,,,5746.0,John A. Logan
5173,Lore,Charles,Brown,,,,1831-03-16,M,rep,DE,0.0,,Democrat,,,,,,,,,,,,L000443,,,,,,406934,,,,5780.0,Charles B. Lore
5174,Louttit,James,Alexander,,,,1848-10-16,M,rep,CA,2.0,,Republican,,,,,,,,,,,,L000453,,,,,,406943,,,,5789.0,James A. Louttit
5175,Lovering,Henry,Bacon,,,,1841-04-08,M,rep,MA,6.0,,Democrat,,,,,,,,,,,,L000464,,,,,,406953,,,,5799.0,Henry B. Lovering
5176,Lowry,Robert,,,,,1824-04-02,M,rep,IN,12.0,,Democrat,,,,,,,,,,,,L000487,,,,,,406975,,,,5818.0,Robert Lowry (Indiana politician)
5177,Markham,Henry,Harrison,,,,1840-11-16,M,rep,CA,6.0,,Republican,,,,,,,,,,,,M000134,,,,,,407157,,,,5984.0,Henry Markham
5178,Martin,John,Mason,,,,1837-01-20,M,rep,AL,6.0,,Democrat,,,,,,,,,,,,M000188,,,,,,407209,,,,6030.0,John Mason Martin
5179,Maybury,William,Cotter,,,,1848-11-20,M,rep,MI,1.0,,Democrat,,,,,,,,,,,,M000280,,,,,,407297,,,,6108.0,William C. Maybury
5180,Millard,Stephen,Columbus,,,,1841-01-14,M,rep,NY,26.0,,Republican,,,,,,,,,,,,M000711,,,,,,407694,,,,6471.0,Stephen C. Millard
5181,Miller,James,Francis,,,,1830-08-01,M,rep,TX,8.0,,Democrat,,,,,,,,,,,,M000732,,,,,,407711,,,,6487.0,James Francis Miller
5182,Mitchell,Charles,Le Moyne,,,,1844-08-06,M,rep,CT,2.0,,Democrat,,,,,,,,,,,,M000807,,,,,,407782,,,,6556.0,Charles Le Moyne Mitchell
5183,Morrison,William,Ralls,,,,1824-09-14,M,rep,IL,18.0,,Democrat,,,,,,,,,,,,M001000,,,,,,407968,,,,6725.0,William Ralls Morrison
5184,Murphy,Jeremiah,Henry,,,,1835-02-19,M,rep,IA,2.0,,Democrat,,,,,,,,,,,,M001096,,,,,,408060,,,,6811.0,Jeremiah Henry Murphy
5185,Neece,William,Henry,,,,1831-02-26,M,rep,IL,11.0,,Democrat,,,,,,,,,,,,N000020,,,,,,408112,,,,6853.0,William H. Neece
5186,Negley,James,Scott,,,,1826-12-22,M,rep,PA,22.0,,Republican,,,,,,,,,,,,N000024,,,,,,408116,,,,6857.0,James S. Negley
5187,O’Hara,James,Edward,,,,1844-02-26,M,rep,NC,2.0,,Republican,,,,,,,,,,,,O000054,,,,,,408289,,,,7042.0,James E. O'Hara
5188,Payne,Henry,B.,,,,1810-11-30,M,sen,OH,,3.0,Democrat,,,,,,,,,,,,P000151,,,,,,408555,,,,7272.0,Henry B. Payne
5189,Pettibone,Augustus,Herman,,,,1835-01-21,M,rep,TN,1.0,,Republican,,,,,,,,,,,,P000269,,,,,,408669,,,,7377.0,Augustus Herman Pettibone
5190,Pirce,William,Almy,,,,1824-02-29,M,rep,RI,2.0,,Republican,,,,,,,,,,,,P000365,,,,,,408761,,,,7466.0,William A. Pirce
5191,Price,Hugh,Hiram,,,,1859-12-02,M,rep,WI,8.0,,Republican,,,,,,,,,,,,P000526,,,,,,408910,,,,7613.0,Hugh H. Price
5192,Price,William,Thompson,,,,1824-06-17,M,rep,WI,8.0,,Republican,,,,,,,,,,,,P000534,,,,,,408918,,,,7620.0,William T. Price
5193,Pulitzer,Joseph,,,,,1847-04-10,M,rep,NY,9.0,,Democrat,,,,,,,,,,,,P000568,,,,,,408951,,,,7651.0,Joseph Pulitzer
5194,Rankin,Joseph,,,,,1833-09-25,M,rep,WI,5.0,,Democrat,,,,,,,,,,,,R000057,,,,,,409037,,,,7732.0,Joseph Rankin
5195,Ranney,Ambrose,Arnold,,,,1821-04-17,M,rep,MA,3.0,,Republican,,,,,,,,,,,,R000058,,,,,,409038,,,,7733.0,Ambrose Ranney
5196,Reese,Seaborn,,,,,1846-11-28,M,rep,GA,8.0,,Democrat,,,,,,,,,,,,R000136,,,,,,409115,,,,7802.0,Seaborn Reese
5197,Reid,James,Wesley,,,,1849-06-11,M,rep,NC,5.0,,Democrat,,,,,,,,,,,,R000148,,,,,,409125,,,,7811.0,James W. Reid (politician)
5198,Rice,William,Whitney,,,,1826-03-07,M,rep,MA,10.0,,Republican,,,,,,,,,,,,R000205,,,,,,409181,,,,7861.0,William W. Rice
5199,Riggs,James,Milton,,,,1839-04-17,M,rep,IL,12.0,,Democrat,,,,,,,,,,,,R000253,,,,,,409229,,,,7903.0,James M. Riggs
5200,Robertson,Thomas,Austin,,,,1848-09-09,M,rep,KY,4.0,,Democrat,,,,,,,,,,,,R000325,,,,,,409296,,,,7965.0,Thomas A. Robertson
5201,Sadler,Thomas,William,,,,1831-04-17,M,rep,AL,5.0,,Democrat,,,,,,,,,,,,S000010,,,,,,409530,,,,8171.0,Thomas William Sadler
5202,Sessions,Walter,Loomis,,,,1820-10-04,M,rep,NY,34.0,,Republican,,,,,,,,,,,,S000251,,,,,,409752,,,,8368.0,Walter L. Sessions
5203,Seymour,Edward,Woodruff,,,,1832-08-30,M,rep,CT,4.0,,Democrat,,,,,,,,,,,,S000266,,,,,,409767,,,,8383.0,Edward Woodruff Seymour
5204,Singleton,Otho,Robards,,,,1814-10-14,M,rep,MS,5.0,,Democrat,,,,,,,,,,,,S000445,,,,,,409939,,,,8541.0,Otho R. Singleton
5205,Smalls,Robert,,,,,1839-04-05,M,rep,SC,7.0,,Republican,,,,,,,,,,,,S000502,,,,,,409989,,,,8590.0,Robert Smalls
5206,Spriggs,John,Thomas,,,,1825-04-05,M,rep,NY,23.0,,Democrat,,,,,,,,,,,,S000754,,,,,,410221,,,,8812.0,John T. Spriggs
5207,St. Martin,Louis,,,,,1820-05-17,M,rep,LA,1.0,,Democrat,,,,,,,,,,,,S000768,,,,,,410235,,,,8181.0,Louis St. Martin
5208,Stone,Eben,Francis,,,,1822-08-03,M,rep,MA,7.0,,Republican,,,,,,,,,,,,S000956,,,,,,410415,,,,8978.0,Eben F. Stone
5209,Storm,John,Brutzman,,,,1838-09-19,M,rep,PA,11.0,,Democrat,,,,,,,,,,,,S000975,,,,,,410434,,,,8996.0,John Brutzman Storm
5210,Strait,Horace,Burton,,,,1835-01-26,M,rep,MN,3.0,,Republican,,,,,,,,,,,,S000988,,,,,,410446,,,,9009.0,Horace B. Strait
5211,Swinburne,John,,,,,1820-05-30,M,rep,NY,19.0,,Republican,,,,,,,,,,,,S001120,,,,,,410572,,,,9128.0,John Swinburne (New York politician)
5212,Swope,John,Augustus,,,,1827-12-25,M,rep,PA,19.0,,Democrat,,,,,,,,,,,,S001128,,,,,,410579,,,,9135.0,John Augustus Swope
5213,Taylor,Isaac,Hamilton,,,,1840-04-18,M,rep,OH,18.0,,Republican,,,,,,,,,,,,T000081,,,,,,410665,,,,9212.0,Isaac H. Taylor
5214,Taylor,John,May,,,,1838-05-18,M,rep,TN,8.0,,Democrat,,,,,,,,,,,,T000090,,,,,,410673,,,,9221.0,John May Taylor
5215,Taylor,Zachary,,,,,1849-05-09,M,rep,TN,10.0,,Republican,,,,,,,,,,,,T000106,,,,,,410688,,,,9237.0,Zachary Taylor (Tennessee politician)
5216,Throckmorton,James,Webb,,,,1825-02-01,M,rep,TX,5.0,,Democrat,,,,,,,,,,,,T000246,,,,,,410824,,,,9363.0,James W. Throckmorton
5217,Trigg,Connally,Findlay,,,,1847-09-18,M,rep,VA,9.0,,Democrat,,,,,,,,,,,,T000369,,,,,,410938,,,,9469.0,Connally Findlay Trigg
5218,Tucker,John,Randolph,,,,1823-12-24,M,rep,VA,10.0,,Democrat,,,,,,,,,,,,T000401,,,,,,410970,,,,9499.0,John Randolph Tucker (politician)
5219,Van Eaton,Henry,Smith,,,,1826-09-14,M,rep,MS,6.0,,Democrat,,,,,,,,,,,,V000038,,,,,,411083,,,,9614.0,Henry Smith Van Eaton
5220,Viele,Egbert,Ludoricus,,,,1825-06-17,M,rep,NY,13.0,,Democrat,,,,,,,,,,,,V000097,,,,,,411152,,,,9670.0,Egbert Ludovicus Viele
5221,Wadsworth,William,Henry,,,,1821-07-04,M,rep,KY,9.0,,Republican,,,,,,,,,,,,W000015,,,,,,411194,,,,9708.0,William H. Wadsworth
5222,Wait,John,Turner,,,,1811-08-27,M,rep,CT,3.0,,Republican,,,,,,,,,,,,W000025,,,,,,411204,,,,9717.0,John T. Wait
5223,Wakefield,James,Beach,,,,1825-03-21,M,rep,MN,2.0,,Republican,,,,,,,,,,,,W000026,,,,,,411205,,,,9718.0,James Wakefield
5224,Wallace,Nathaniel,Dick,,,,1845-10-27,M,rep,LA,2.0,,Democrat,,,,,,,,,,,,W000081,,,,,,411260,,,,9767.0,Nathaniel D. Wallace
5225,Ward,James,Hugh,,,,1853-11-30,M,rep,IL,3.0,,Democrat,,,,,,,,,,,,W000134,,,,,,411309,,,,9815.0,James Hugh Ward
5226,Ward,Thomas,Bayless,,,,1835-04-27,M,rep,IN,9.0,,Democrat,,,,,,,,,,,,W000142,,,,,,411316,,,,9822.0,Thomas B. Ward
5227,Warner,Adoniram,Judson,,,,1834-01-13,M,rep,OH,17.0,,Democrat,,,,,,,,,,,,W000151,,,,,,411325,,,,9830.0,Adoniram J. Warner
5228,Weaver,Archibald,Jerard,,,,1843-04-15,M,rep,NE,1.0,,Republican,,,,,,,,,,,,W000223,,,,,,411391,,,,9892.0,Archibald J. Weaver
5229,Wellborn,Olin,,,,,1843-06-18,M,rep,TX,6.0,,Democrat,,,,,,,,,,,,W000272,,,,,,411438,,Olin Wellborn,,9933.0,Olin Wellborn
5230,White,Alexander,Colwell,,,,1833-12-12,M,rep,PA,25.0,,Republican,,,,,,,,,,,,W000354,,,,,,411516,,,,10008.0,Alexander Colwell White
5231,White,Milo,,,,,1830-08-17,M,rep,MN,1.0,,Republican,,,,,,,,,,,,W000387,,,,,,411547,,,,10040.0,Milo White
5232,Willis,Albert,Shelby,,,,1843-01-22,M,rep,KY,5.0,,Democrat,,,,,,,,,,,,W000557,,,,,,411713,,,,10199.0,Albert S. Willis
5233,Wilson,Ephraim,King,,,,1821-12-22,M,sen,MD,,3.0,Democrat,,,,,,,,,,,,W000577,,,,,,411732,,,,10217.0,Ephraim King Wilson II
5234,Winans,Edwin,Baruch,,,,1826-05-16,M,rep,MI,6.0,,Democrat,,,,,,,,,,,,W000625,,,,,,411779,,,,10264.0,Edwin B. Winans (politician)
5235,Wolford,Frank,Lane,,,,1817-09-02,M,rep,KY,11.0,,Democrat,,,,,,,,,,,,W000681,,,,,,411833,,,,10313.0,Frank Lane Wolford
5236,Worthington,Nicholas,Ellsworth,,,,1836-03-30,M,rep,IL,10.0,,Democrat,,,,,,,,,,,,W000749,,,,,,411898,,,,10378.0,Nicholas E. Worthington
5237,Cheney,Person,Colby,,,,1828-02-25,M,sen,NH,,2.0,Republican,,,,,,,,,,,,C000343,,,,,,402483,,,,1683.0,Person Colby Cheney
5238,Williams,Abram,Pease,,,,1832-02-03,M,sen,CA,,1.0,Republican,,,,,,,,,,,,W000486,,,,,,411643,,,,10131.0,Abram Williams
5239,Allen,Charles,Herbert,,,,1848-04-15,M,rep,MA,8.0,,Republican,,,,,,,,,,,,A000116,,,,,,400773,,,,102.0,Charles Herbert Allen
5240,Anderson,Albert,Raney,,,,1837-11-08,M,rep,IA,8.0,,Ind. Republican,,,,,,,,,,,,A000180,,,,,,400835,,,,159.0,Albert R. Anderson
5241,Anderson,George,Alburtus,,,,1853-03-11,M,rep,IL,12.0,,Democrat,,,,,,,,,,,,A000187,,,,,,400842,,,,166.0,George A. Anderson
5242,Barry,Frederick,George,,,,1845-01-12,M,rep,MS,4.0,,Democrat,,,,,,,,,,,,B000188,,,,,,401187,,,,474.0,Frederick G. Barry
5243,Belmont,Perry,,,,,1851-12-28,M,rep,NY,1.0,,Democrat,,,,,,,,,,,,B000353,,,,,,401345,,,,618.0,Perry Belmont
5244,Bliss,Archibald,Meserole,,,,1838-01-25,M,rep,NY,5.0,,Democrat,,,,,,,,,,,,B000558,,,,,,401532,,,,795.0,Archibald M. Bliss
5245,Blodgett,Rufus,,,,,1834-10-09,M,sen,NJ,,1.0,Democrat,,,,,,,,,,,,B000562,,,,,,401536,,,,799.0,Rufus Blodgett
5246,Bound,Franklin,,,,,1829-04-09,M,rep,PA,14.0,,Republican,,,,,,,,,,,,B000667,,,,,,401629,,,,883.0,Franklin Bound
5247,Bowen,Henry,,,,,1841-12-26,M,rep,VA,9.0,,Republican,,,,,,,,,,,,B000683,,,,,,401645,,,,897.0,Henry Bowen
5248,Brown,Charles,Elwood,,,,1834-07-04,M,rep,OH,2.0,,Republican,,,,,,,,,,,,B000907,,,,,,401864,,,,1102.0,Charles Elwood Brown
